Versions_PyRadiomics;Versions_Numpy;Versions_SimpleITK;Versions_PyWavelet;Versions_Python;Configuration_Settings;Configuration_EnabledImageTypes;Image-original_Hash;Image-original_Dimensionality;Image-original_Spacing;Image-original_Size;Image-original_Mean;Image-original_Minimum;Image-original_Maximum;Mask-original_Hash;Mask-original_Spacing;Mask-original_Size;Mask-original_BoundingBox;Mask-original_VoxelNum;Mask-original_VolumeNum;Mask-original_CenterOfMassIndex;Mask-original_CenterOfMass;shape_Elongation;shape_Flatness;shape_LeastAxisLength;shape_MajorAxisLength;shape_Maximum2DDiameterColumn;shape_Maximum2DDiameterRow;shape_Maximum2DDiameterSlice;shape_Maximum3DDiameter;shape_MeshVolume;shape_MinorAxisLength;shape_Sphericity;shape_SurfaceArea;shape_SurfaceVolumeRatio;shape_VoxelVolume;firstorder_10Percentile;firstorder_90Percentile;firstorder_Energy;firstorder_Entropy;firstorder_InterquartileRange;firstorder_Kurtosis;firstorder_Maximum;firstorder_MeanAbsoluteDeviation;firstorder_Mean;firstorder_Median;firstorder_Minimum;firstorder_Range;firstorder_RobustMeanAbsoluteDeviation;firstorder_RootMeanSquared;firstorder_Skewness;firstorder_TotalEnergy;firstorder_Uniformity;firstorder_Variance;glcm_Autocorrelation;glcm_ClusterProminence;glcm_ClusterShade;glcm_ClusterTendency;glcm_Contrast;glcm_Correlation;glcm_DifferenceAverage;glcm_DifferenceEntropy;glcm_DifferenceVariance;glcm_Id;glcm_Idm;glcm_Idmn;glcm_Idn;glcm_Imc1;glcm_Imc2;glcm_InverseVariance;glcm_JointAverage;glcm_JointEnergy;glcm_JointEntropy;glcm_MCC;glcm_MaximumProbability;glcm_SumAverage;glcm_SumEntropy;glcm_SumSquares;gldm_DependenceEntropy;gldm_DependenceNonUniformity;gldm_DependenceNonUniformityNormalized;gldm_DependenceVariance;gldm_GrayLevelNonUniformity;gldm_GrayLevelVariance;gldm_HighGrayLevelEmphasis;gldm_LargeDependenceEmphasis;gldm_LargeDependenceHighGrayLevelEmphasis;gldm_LargeDependenceLowGrayLevelEmphasis;gldm_LowGrayLevelEmphasis;gldm_SmallDependenceEmphasis;gldm_SmallDependenceHighGrayLevelEmphasis;gldm_SmallDependenceLowGrayLevelEmphasis;glrlm_GrayLevelNonUniformity;glrlm_GrayLevelNonUniformityNormalized;glrlm_GrayLevelVariance;glrlm_HighGrayLevelRunEmphasis;glrlm_LongRunEmphasis;glrlm_LongRunHighGrayLevelEmphasis;glrlm_LongRunLowGrayLevelEmphasis;glrlm_LowGrayLevelRunEmphasis;glrlm_RunEntropy;glrlm_RunLengthNonUniformity;glrlm_RunLengthNonUniformityNormalized;glrlm_RunPercentage;glrlm_RunVariance;glrlm_ShortRunEmphasis;glrlm_ShortRunHighGrayLevelEmphasis;glrlm_ShortRunLowGrayLevelEmphasis;glszm_GrayLevelNonUniformity;glszm_GrayLevelNonUniformityNormalized;glszm_GrayLevelVariance;glszm_HighGrayLevelZoneEmphasis;glszm_LargeAreaEmphasis;glszm_LargeAreaHighGrayLevelEmphasis;glszm_LargeAreaLowGrayLevelEmphasis;glszm_LowGrayLevelZoneEmphasis;glszm_SizeZoneNonUniformity;glszm_SizeZoneNonUniformityNormalized;glszm_SmallAreaEmphasis;glszm_SmallAreaHighGrayLevelEmphasis;glszm_SmallAreaLowGrayLevelEmphasis;glszm_ZoneEntropy;glszm_ZonePercentage;glszm_ZoneVariance;ngtdm_Busyness;ngtdm_Coarseness;ngtdm_Complexity;ngtdm_Contrast;ngtdm_Strength
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};7902a74a7bd6dab54eccd13336eb30207c041c5e;3D;(0.15, 0.15, 1.0);(1191, 1089, 1);8.176.580.475.389.720;0.0;255.0;aa4b7a48593309dc202b462e5e16db1cdf807bda;(0.15, 0.15, 1.0);(1191, 1089, 1);(145, 148, 0, 281, 66, 1);13337;1;(285.22936192547047, 180.82462322861213, 0.0);(42.78440428882057, 27.123693484291817, 0.0);0.17075258209826663;0.0;0.0;4.868.472.203.457.950;4.199.999.999.999.990;7.95;4.250.826.390.244.600;4.250.826.390.244.600;2.964.018.750.000.790;8.313.041.996.140.820;0.31239013791247827;6.881.885.470.095.560;2.321.809.020.301.810;3.000.825;155.0;177.0;366745485.0;0.9919039736262698;12.0;5.556.205.824.224.870;223.0;7.745.883.145.987.290;16.547.551.923.221.100;166.0;119.0;104.0;4.786.648.656.949.490;16.582.626.248.255.800;-0.6022046921254964;82.517.734.125;0.6337185350057827;11.620.186.376.466.300;976.259.805.223.604;2.925.016.960.115.600;0.18542658402527123;0.7232356255751791;0.14285650433156186;0.6683777288025375;0.14235925040053285;0.5864340444705559;0.12166172278456162;0.9289032504549051;0.9288701001928364;0.9945094759920039;0.9762852976458881;-0.3875346245560195;0.7160662891463325;0.14192415321088248;3.101.206.698.992.780;0.5332145807416278;15.435.860.721.082.800;0.773847961818505;0.7176607093993275;6.202.413.397.985.560;13.983.032.391.350.300;0.21652303247668525;28.860.058.764.080.500;4.842.552.822.973.680;0.3630916115298555;3.397.468.755.251.030;8.451.904.101.372.120;0.22847201686252933;978.383.444.552.748;63.226.887.605.908.300;5.991.568.568.643.620;7.116.708.405.188.570;0.11406013346329759;0.029217524775357977;0.3219732257987519;0.003730781750523404;8.039.350.566.276.840;0.38472020026087406;0.5227554912839055;11.063.434.052.222.000;20.406.484.491.379.900;18.548.262.371.321.800;2.312.838.275.475.540;0.11934980393936526;4.907.780.684.042.500;34.584.232.215.367.000;0.15903418428247162;0.15813151383369572;15.330.644.895.740.000;0.37627737467110256;4.440.355.194.038.340;0.04748875462355708;10.977.450.980.392.100;0.5381103421760861;0.8765859284890426;13.333.333.333.333.300;5.229.914.460.784.310;4.709.227.965.686.270;58.363.490.697.167.700;0.14020969498910676;3.569.607.843.137.250;0.17498077662437525;0.41722037243810567;5.422.582.567.467.570;0.06475243376808006;4.555.043.189.350.960;0.015295793656744395;5.187.172.349.817.370;3.895.108.306.920.520;0.0012197865017890548;15.366.716.050.233.300;0.003220926670453637;0.011896473622108493
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};7902a74a7bd6dab54eccd13336eb30207c041c5e;3D;(0.15, 0.15, 1.0);(1191, 1089, 1);8.176.580.475.389.720;0.0;255.0;7ab41930cf328a04839d820d407d70bdfb85f8ff;(0.15, 0.15, 1.0);(1191, 1089, 1);(113, 330, 0, 313, 71, 1);19298;1;(267.9250699554358, 363.6346253497772, 0.0);(40.188760493315364, 54.54519380246658, 0.0);0.19908460356523322;0.0;0.0;5.414.988.302.156.370;46.65;9.9;4.772.027.870.832.270;4.772.027.870.832.270;430.023.750.000.237;10.780.407.994.451.700;0.28455312016481404;9.682.386.182.111.740;2.251.593.355.508.010;434205;154.0;199.0;610379542.0;16.962.050.143.697.700;22.0;3.590.832.962.714.880;239.0;13.752.208.670.032.700;17.691.626.075.240.900;178.0;116.0;123.0;8.956.796.175.824.640;17.784.589.013.639.900;-0.39305285021791064;13733539695;0.36566302376649756;3.297.973.197.935.480;1.360.993.359.832.090;15.495.028.287.319.100;-0.9902806707125076;2.206.705.658.371.380;0.1900282438420347;0.8408422798769732;0.1859933898995435;0.699575343260272;0.154391422213656;0.9076757807073101;0.9074067904444774;0.9948804590337659;0.9735015666918954;-0.5113587866079914;0.902192393656079;0.18246289269986365;3.620.178.205.658.200;0.2638413187959449;24.820.028.372.546.000;0.8652176333375574;0.4186577135291422;7.240.356.411.316.410;22.784.863.972.135.900;0.5991834755533556;39.878.841.927.579.900;551.162.420.976.267;0.2856059804001798;38.794.207.086.392.200;705.656.503.264.587;0.6261415652078386;13.586.589.283.863.600;59.124.261.581.511.000;8.079.460.047.673.330;5.287.160.169.159.720;0.0960026801856266;0.03180215834678547;0.4111852057547453;0.004397880565457399;11.411.486.477.080.300;0.30480780197656065;0.8838582529856914;13.324.021.870.614.100;13.201.972.530.647.100;17.593.541.089.285.300;1.181.604.767.674.080;0.11665044447206491;51.275.230.924.915.600;6.515.062.918.115.430;0.1748274791552748;0.1959140843610737;10.226.062.970.355.000;0.40531066708134694;51.404.747.190.399.600;0.057128093762313106;48.678.260.869.565.200;0.2116446124763705;18.347.069.943.289.200;12.130.434.782.608.600;5.243.534.260.869.560;7.338.161.408.695.650;4.093.607.042.632.840;0.23561473429951693;4.893.913.043.478.260;0.21277882797731568;0.46888384255919596;5.448.657.523.099.600;0.11428815373011376;5.222.209.764.005.660;0.011918333506062804;51.731.348.650.283.500;4.362.762.052.852.950;0.0008781495393067664;27.023.428.078.941.000;0.007467881523640376;0.012348837828259731
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};7902a74a7bd6dab54eccd13336eb30207c041c5e;3D;(0.15, 0.15, 1.0);(1191, 1089, 1);8.176.580.475.389.720;0.0;255.0;150bfaa93d6edf24f9796285a4e41ff1ca7c40d8;(0.15, 0.15, 1.0);(1191, 1089, 1);(82, 517, 0, 345, 64, 1);20445;1;(257.06138420151626, 549.1721692345317, 0.0);(38.55920763022744, 82.37582538517975, 0.0);0.17517550435546156;0.0;0.0;5.934.255.027.018.920;51.599.999.999.999.900;9.6;522.553.585.768.962;522.553.585.768.962;4.555.106.250.002.640;10.395.361.173.319.700;0.2790963841378242;10.257.989.626.455.900;22.519.759.284.319.500;4.600.125;132.0;172.0;467459777.0;13.449.732.399.642.000;21.0;26.305.180.093.042.800;206.0;12.328.208.943.092.400;1.504.694.057.226.700;149.0;121.0;85.0;9.293.282.496.305.110;15.120.932.208.482.000;0.47728342868809337;105.178.449.825;0.4338479805018218;22.321.702.681.729.100;6.890.873.661.618.360;5.866.473.126.341.810;11.609.975.080.072.800;15.118.023.879.410.900;0.13086455899052893;0.840725611669437;0.13073990911453387;0.555013297740114;0.11302685858219069;0.9346508204220656;0.9346425104303326;0.994967739639961;0.9782129830017681;-0.547384644709329;0.8758206595180726;0.13063084047303822;2.558.444.277.275.050;0.34408122827894766;19.561.320.581.521.300;0.8460648914280948;0.46384473368047496;511.688.855.455.011;1.824.620.825.841.530;0.4106667367329072;32.536.123.971.099.000;8.051.227.048.178.030;0.3937993175924695;29.581.814.076.753.100;8.870.021.961.359.740;0.4093772452633;69.456.590.853.509.400;6.461.428.222.059.180;4.314.161.897.774.510;11.971.568.476.400.000;0.18238494877856581;0.024734666896930053;0.180245530675156;0.0050771334272160015;1.103.696.959.484.600;0.37507871725532316;0.5347249394868074;7.998.549.709.123.680;25.336.023.696.097.900;15.063.987.291.090.600;5.060.057.457.903.910;0.17452284367598597;5.251.848.408.316.370;3.896.730.371.715.690;0.13231972222591845;0.14348251406211787;19.268.342.957.319.000;0.32252177353726486;25.297.435.189.481.300;0.06387213822647622;4.396.969.696.969.690;0.2664830119375574;10.358.126.721.763.000;7.515.151.515.151.510;8.033.773.151.515.150;4.910.592.327.272.720;15.420.233.602.188.500;0.29347811447811445;3.035.757.575.757.570;0.18398530762167126;0.43720874513765484;29.971.807.077.289.900;0.15169293969788802;5.091.550.781.588.070;0.008070432868672046;7.880.238.523.415.970;7.376.562.107.523.330;0.0009772701512222588;1.409.008.864.081.740;0.005316807770912665;0.009814192579845376
v3.0.1.post4+gad5b2de;1.19.2;2.0.2;1.1.1;3.6.7;{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True};{'Original': {}};7902a74a7bd6dab54eccd13336eb30207c041c5e;3D;(0.15, 0.15, 1.0);(1191, 1089, 1);8.176.580.475.389.720;0.0;255.0;6c039103b27325d288268118dfb823417615ca6c;(0.15, 0.15, 1.0);(1191, 1089, 1);(178, 686, 0, 253, 103, 1);23562;1;(305.15834818775994, 736.9178338001867, 0.0);(45.77375222816399, 110.537675070028, 0.0);0.3865403991572741;0.0;0.0;4.290.314.623.296.300;37.2;15.15;3.999.912.499.042.940;3.999.912.499.042.940;5.263.012.500.003.410;1.658.379.926.999.240;0.2728572710112963;11.553.268.351.048.400;21.951.816.285.902.700;530145;142.0;179.0;610629559.0;1.453.118.881.804.900;20.0;30.750.869.335.507.000;220.0;11.793.656.489.225.600;16.030.179.950.768.100;160.0;116.0;104.0;8.439.503.749.964.030;1.609.840.451.334.820;-0.05115153541544336;13.739.165.077.499.900;0.4383545744410946;21.919.586.213.822.500;9.047.480.785.334.750;71.186.705.814.944.200;-0.07451335945568727;15.140.733.227.652.000;0.18485057896693913;0.7819107479997943;0.1839907839219611;0.6870484390758272;0.14999537729607687;0.9081479072131824;0.9080905875435172;0.9928972042178098;0.9693553406569346;-0.4502808692642515;0.8477320220855544;0.18323846325760534;29.521.439.426.848.700;0.3246967898376397;22.152.613.816.737.200;0.789566988890826;0.5242205488000766;5.904.287.885.369.750;20.267.930.332.069.600;0.42473097543303656;37.348.407.431.269.900;6.370.771.920.889.560;0.2703833257316683;3.505.127.058.475.670;10.328.510.482.981.000;0.43910450260155925;9.080.638.315.932.430;5.911.841.100.076.390;5.323.150.836.092.010;79.137.316.559.620.400;0.14213824755491422;0.030422284019695205;0.2760076537963804;0.005742794163073382;1.481.617.417.057.620;0.32669007213819334;0.7044159337884213;9.278.119.064.229.830;9.311.571.400.474.910;787.464.924.161.673;12.944.216.241.669.700;0.16879641501049023;5.205.417.163.678.130;6.207.037.135.447.520;0.1369427593296792;0.19282106782106784;62.877.969.250.770.500;0.3388118483300241;3.144.132.577.541.860;0.07024617904139421;7.212.578.616.352.200;0.2268106483129623;14.587.239.428.820.000;90.125.786.163.522;6.370.911.194.968.550;5759089.0;7.212.887.042.889.580;0.29231568832983923;5.455.974.842.767.290;0.1715715359360785;0.4197004246290993;3.774.534.444.413.190;0.11952057197115619;5.462.228.312.265.740;0.013496307613954673;6.316.011.483.327.400;938.720.915.553.375;0.0006275467251512963;18.752.596.955.405.800;0.008011501593404769;0.005682249088093228
